customerNumber,customerName,productCode,productName,productLine,quantityOrdered,quantityInStock,warehouseCode,warehouseName,orderNumber,orderDate,requiredDate,shippedDate,status,comments,customerNumber,contactLastName,contactFirstName,addressLine1,city,state,postalCode,country
187,"AV Stores, Co.",S18_3259,Collectable Wooden Train,Trains,40,6450,d,South,10306,2004-10-14,2004-10-21,2004-10-17,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S18_4027,1970 Triumph Spitfire,Classic Cars,23,5545,b,East,10306,2004-10-14,2004-10-21,2004-10-17,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S18_4522,1904 Buick Runabout,Vintage Cars,39,8290,c,West,10306,2004-10-14,2004-10-21,2004-10-17,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S24_2011,18th century schooner,Ships,29,1898,d,South,10306,2004-10-14,2004-10-21,2004-10-17,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,31,9173,c,West,10306,2004-10-14,2004-10-21,2004-10-17,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S32_3207,1950's Chicago Surface Lines Streetcar,Trains,46,8601,d,South,10306,2004-10-14,2004-10-21,2004-10-17,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S50_1514,1962 City of Detroit Streetcar,Trains,34,1645,d,South,10306,2004-10-14,2004-10-21,2004-10-17,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S700_1138,The Schooner Bluenose,Ships,50,1897,d,South,10306,2004-10-14,2004-10-21,2004-10-17,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S700_1938,The Mayflower,Ships,38,737,d,South,10306,2004-10-14,2004-10-21,2004-10-17,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S700_2610,The USS Constitution Ship,Ships,43,7083,d,South,10306,2004-10-14,2004-10-21,2004-10-17,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S700_3505,The Titanic,Ships,32,1956,d,South,10306,2004-10-14,2004-10-21,2004-10-17,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S700_3962,The Queen Mary,Ships,30,5088,d,South,10306,2004-10-14,2004-10-21,2004-10-17,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S72_3212,Pont Yacht,Ships,35,414,d,South,10306,2004-10-14,2004-10-21,2004-10-17,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
339,"Classic Gift Ideas, Inc",S10_4757,1972 Alfa Romeo GTA,Classic Cars,22,3252,b,East,10307,2004-10-14,2004-10-23,2004-10-20,Shipped,NULL,339,Cervantes,Francisca,782 First Street,Philadelphia,PA,71270,USA
339,"Classic Gift Ideas, Inc",S18_1662,1980s Black Hawk Helicopter,Planes,39,5330,a,North,10307,2004-10-14,2004-10-23,2004-10-20,Shipped,NULL,339,Cervantes,Francisca,782 First Street,Philadelphia,PA,71270,USA
339,"Classic Gift Ideas, Inc",S18_3029,1999 Yamaha Speed Boat,Ships,31,4259,d,South,10307,2004-10-14,2004-10-23,2004-10-20,Shipped,NULL,339,Cervantes,Francisca,782 First Street,Philadelphia,PA,71270,USA
339,"Classic Gift Ideas, Inc",S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,48,2378,c,West,10307,2004-10-14,2004-10-23,2004-10-20,Shipped,NULL,339,Cervantes,Francisca,782 First Street,Philadelphia,PA,71270,USA
339,"Classic Gift Ideas, Inc",S24_2841,1900s Vintage Bi-Plane,Planes,25,5942,a,North,10307,2004-10-14,2004-10-23,2004-10-20,Shipped,NULL,339,Cervantes,Francisca,782 First Street,Philadelphia,PA,71270,USA
339,"Classic Gift Ideas, Inc",S24_3420,1937 Horch 930V Limousine,Vintage Cars,22,2902,c,West,10307,2004-10-14,2004-10-23,2004-10-20,Shipped,NULL,339,Cervantes,Francisca,782 First Street,Philadelphia,PA,71270,USA
339,"Classic Gift Ideas, Inc",S24_3816,1940 Ford Delivery Sedan,Vintage Cars,22,6621,c,West,10307,2004-10-14,2004-10-23,2004-10-20,Shipped,NULL,339,Cervantes,Francisca,782 First Street,Philadelphia,PA,71270,USA
339,"Classic Gift Ideas, Inc",S700_2047,HMS Bounty,Ships,34,3501,d,South,10307,2004-10-14,2004-10-23,2004-10-20,Shipped,NULL,339,Cervantes,Francisca,782 First Street,Philadelphia,PA,71270,USA
339,"Classic Gift Ideas, Inc",S72_1253,Boeing X-32A JSF,Planes,34,4857,a,North,10307,2004-10-14,2004-10-23,2004-10-20,Shipped,NULL,339,Cervantes,Francisca,782 First Street,Philadelphia,PA,71270,USA
319,Mini Classics,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,34,6625,a,North,10308,2004-10-15,2004-10-24,2004-10-20,Shipped,Customer requested that FedEx Ground is used for this shipping,319,Frick,Steve,3758 North Pendale Street,White Plains,NY,24067,USA
319,Mini Classics,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,20,5582,a,North,10308,2004-10-15,2004-10-24,2004-10-20,Shipped,Customer requested that FedEx Ground is used for this shipping,319,Frick,Steve,3758 North Pendale Street,White Plains,NY,24067,USA
319,Mini Classics,S18_2581,P-51-D Mustang,Planes,27,992,a,North,10308,2004-10-15,2004-10-24,2004-10-20,Shipped,Customer requested that FedEx Ground is used for this shipping,319,Frick,Steve,3758 North Pendale Street,White Plains,NY,24067,USA
319,Mini Classics,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,34,4357,a,North,10308,2004-10-15,2004-10-24,2004-10-20,Shipped,Customer requested that FedEx Ground is used for this shipping,319,Frick,Steve,3758 North Pendale Street,White Plains,NY,24067,USA
319,Mini Classics,S24_1785,1928 British Royal Navy Airplane,Planes,31,3627,a,North,10308,2004-10-15,2004-10-24,2004-10-20,Shipped,Customer requested that FedEx Ground is used for this shipping,319,Frick,Steve,3758 North Pendale Street,White Plains,NY,24067,USA
319,Mini Classics,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,47,15,a,North,10308,2004-10-15,2004-10-24,2004-10-20,Shipped,Customer requested that FedEx Ground is used for this shipping,319,Frick,Steve,3758 North Pendale Street,White Plains,NY,24067,USA
319,Mini Classics,S24_3949,Corsair F4U ( Bird Cage),Planes,43,6812,a,North,10308,2004-10-15,2004-10-24,2004-10-20,Shipped,Customer requested that FedEx Ground is used for this shipping,319,Frick,Steve,3758 North Pendale Street,White Plains,NY,24067,USA
319,Mini Classics,S24_4278,1900s Vintage Tri-Plane,Planes,44,2756,a,North,10308,2004-10-15,2004-10-24,2004-10-20,Shipped,Customer requested that FedEx Ground is used for this shipping,319,Frick,Steve,3758 North Pendale Street,White Plains,NY,24067,USA
319,Mini Classics,S32_1374,1997 BMW F650 ST,Motorcycles,24,178,a,North,10308,2004-10-15,2004-10-24,2004-10-20,Shipped,Customer requested that FedEx Ground is used for this shipping,319,Frick,Steve,3758 North Pendale Street,White Plains,NY,24067,USA
319,Mini Classics,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,46,136,c,West,10308,2004-10-15,2004-10-24,2004-10-20,Shipped,Customer requested that FedEx Ground is used for this shipping,319,Frick,Steve,3758 North Pendale Street,White Plains,NY,24067,USA
319,Mini Classics,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,47,7062,c,West,10308,2004-10-15,2004-10-24,2004-10-20,Shipped,Customer requested that FedEx Ground is used for this shipping,319,Frick,Steve,3758 North Pendale Street,White Plains,NY,24067,USA
319,Mini Classics,S700_1691,American Airlines: B767-300,Planes,21,5841,a,North,10308,2004-10-15,2004-10-24,2004-10-20,Shipped,Customer requested that FedEx Ground is used for this shipping,319,Frick,Steve,3758 North Pendale Street,White Plains,NY,24067,USA
319,Mini Classics,S700_2466,America West Airlines B757-200,Planes,35,9653,a,North,10308,2004-10-15,2004-10-24,2004-10-20,Shipped,Customer requested that FedEx Ground is used for this shipping,319,Frick,Steve,3758 North Pendale Street,White Plains,NY,24067,USA
319,Mini Classics,S700_2834,ATA: B757-300,Planes,31,7106,a,North,10308,2004-10-15,2004-10-24,2004-10-20,Shipped,Customer requested that FedEx Ground is used for this shipping,319,Frick,Steve,3758 North Pendale Street,White Plains,NY,24067,USA
319,Mini Classics,S700_3167,F/A 18 Hornet 1/72,Planes,21,551,a,North,10308,2004-10-15,2004-10-24,2004-10-20,Shipped,Customer requested that FedEx Ground is used for this shipping,319,Frick,Steve,3758 North Pendale Street,White Plains,NY,24067,USA
319,Mini Classics,S700_4002,American Airlines: MD-11S,Planes,39,8820,a,North,10308,2004-10-15,2004-10-24,2004-10-20,Shipped,Customer requested that FedEx Ground is used for this shipping,319,Frick,Steve,3758 North Pendale Street,White Plains,NY,24067,USA
121,Baane Mini Imports,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,41,7933,a,North,10309,2004-10-15,2004-10-24,2004-10-18,Shipped,NULL,121,Bergulfsen,Jonas ,Erling Skakkes gate 78,Stavern,NULL,4110,Norway
121,Baane Mini Imports,S12_2823,2002 Suzuki XREO,Motorcycles,26,9997,a,North,10309,2004-10-15,2004-10-24,2004-10-18,Shipped,NULL,121,Bergulfsen,Jonas ,Erling Skakkes gate 78,Stavern,NULL,4110,Norway
121,Baane Mini Imports,S24_1578,1997 BMW R 1100 S,Motorcycles,21,7003,a,North,10309,2004-10-15,2004-10-24,2004-10-18,Shipped,NULL,121,Bergulfsen,Jonas ,Erling Skakkes gate 78,Stavern,NULL,4110,Norway
121,Baane Mini Imports,S24_2360,1982 Ducati 900 Monster,Motorcycles,24,6840,a,North,10309,2004-10-15,2004-10-24,2004-10-18,Shipped,NULL,121,Bergulfsen,Jonas ,Erling Skakkes gate 78,Stavern,NULL,4110,Norway
121,Baane Mini Imports,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,50,3341,a,North,10309,2004-10-15,2004-10-24,2004-10-18,Shipped,NULL,121,Bergulfsen,Jonas ,Erling Skakkes gate 78,Stavern,NULL,4110,Norway
121,Baane Mini Imports,S50_4713,2002 Yamaha YZR M1,Motorcycles,28,600,a,North,10309,2004-10-15,2004-10-24,2004-10-18,Shipped,NULL,121,Bergulfsen,Jonas ,Erling Skakkes gate 78,Stavern,NULL,4110,Norway
259,"Toms Spezialitäten, Ltd",S12_1099,1968 Ford Mustang,Classic Cars,33,68,b,East,10310,2004-10-16,2004-10-24,2004-10-18,Shipped,NULL,259,Pfalzheim,Henriette ,Mehrheimerstr. 369,Köln,NULL,50739,Germany
259,"Toms Spezialitäten, Ltd",S12_3380,1968 Dodge Charger,Classic Cars,24,9123,b,East,10310,2004-10-16,2004-10-24,2004-10-18,Shipped,NULL,259,Pfalzheim,Henriette ,Mehrheimerstr. 369,Köln,NULL,50739,Germany
259,"Toms Spezialitäten, Ltd",S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,49,5663,b,East,10310,2004-10-16,2004-10-24,2004-10-18,Shipped,NULL,259,Pfalzheim,Henriette ,Mehrheimerstr. 369,Köln,NULL,50739,Germany
259,"Toms Spezialitäten, Ltd",S12_4675,1969 Dodge Charger,Classic Cars,25,7323,b,East,10310,2004-10-16,2004-10-24,2004-10-18,Shipped,NULL,259,Pfalzheim,Henriette ,Mehrheimerstr. 369,Köln,NULL,50739,Germany
259,"Toms Spezialitäten, Ltd",S18_1129,1993 Mazda RX-7,Classic Cars,37,3975,b,East,10310,2004-10-16,2004-10-24,2004-10-18,Shipped,NULL,259,Pfalzheim,Henriette ,Mehrheimerstr. 369,Köln,NULL,50739,Germany
259,"Toms Spezialitäten, Ltd",S18_1889,1948 Porsche 356-A Roadster,Classic Cars,20,8826,b,East,10310,2004-10-16,2004-10-24,2004-10-18,Shipped,NULL,259,Pfalzheim,Henriette ,Mehrheimerstr. 369,Köln,NULL,50739,Germany
259,"Toms Spezialitäten, Ltd",S18_1984,1995 Honda Civic,Classic Cars,24,9772,b,East,10310,2004-10-16,2004-10-24,2004-10-18,Shipped,NULL,259,Pfalzheim,Henriette ,Mehrheimerstr. 369,Köln,NULL,50739,Germany
259,"Toms Spezialitäten, Ltd",S18_3232,1992 Ferrari 360 Spider red,Classic Cars,48,8347,b,East,10310,2004-10-16,2004-10-24,2004-10-18,Shipped,NULL,259,Pfalzheim,Henriette ,Mehrheimerstr. 369,Köln,NULL,50739,Germany
259,"Toms Spezialitäten, Ltd",S18_3278,1969 Dodge Super Bee,Classic Cars,27,1917,b,East,10310,2004-10-16,2004-10-24,2004-10-18,Shipped,NULL,259,Pfalzheim,Henriette ,Mehrheimerstr. 369,Köln,NULL,50739,Germany
259,"Toms Spezialitäten, Ltd",S18_3482,1976 Ford Gran Torino,Classic Cars,49,9127,b,East,10310,2004-10-16,2004-10-24,2004-10-18,Shipped,NULL,259,Pfalzheim,Henriette ,Mehrheimerstr. 369,Köln,NULL,50739,Germany
259,"Toms Spezialitäten, Ltd",S18_3782,1957 Vespa GS150,Motorcycles,42,7689,a,North,10310,2004-10-16,2004-10-24,2004-10-18,Shipped,NULL,259,Pfalzheim,Henriette ,Mehrheimerstr. 369,Köln,NULL,50739,Germany
259,"Toms Spezialitäten, Ltd",S18_4721,1957 Corvette Convertible,Classic Cars,40,1249,b,East,10310,2004-10-16,2004-10-24,2004-10-18,Shipped,NULL,259,Pfalzheim,Henriette ,Mehrheimerstr. 369,Köln,NULL,50739,Germany
259,"Toms Spezialitäten, Ltd",S24_2972,1982 Lamborghini Diablo,Classic Cars,33,7723,b,East,10310,2004-10-16,2004-10-24,2004-10-18,Shipped,NULL,259,Pfalzheim,Henriette ,Mehrheimerstr. 369,Köln,NULL,50739,Germany
259,"Toms Spezialitäten, Ltd",S24_3371,1971 Alpine Renault 1600s,Classic Cars,38,7995,b,East,10310,2004-10-16,2004-10-24,2004-10-18,Shipped,NULL,259,Pfalzheim,Henriette ,Mehrheimerstr. 369,Köln,NULL,50739,Germany
259,"Toms Spezialitäten, Ltd",S24_3856,1956 Porsche 356A Coupe,Classic Cars,45,6600,b,East,10310,2004-10-16,2004-10-24,2004-10-18,Shipped,NULL,259,Pfalzheim,Henriette ,Mehrheimerstr. 369,Köln,NULL,50739,Germany
259,"Toms Spezialitäten, Ltd",S24_4620,1961 Chevrolet Impala,Classic Cars,49,7869,b,East,10310,2004-10-16,2004-10-24,2004-10-18,Shipped,NULL,259,Pfalzheim,Henriette ,Mehrheimerstr. 369,Köln,NULL,50739,Germany
259,"Toms Spezialitäten, Ltd",S32_2206,1982 Ducati 996 R,Motorcycles,36,9241,a,North,10310,2004-10-16,2004-10-24,2004-10-18,Shipped,NULL,259,Pfalzheim,Henriette ,Mehrheimerstr. 369,Köln,NULL,50739,Germany
141,Euro+ Shopping Channel,S18_1589,1965 Aston Martin DB5,Classic Cars,29,9042,b,East,10311,2004-10-16,2004-10-23,2004-10-20,Shipped,Difficult to negotiate with customer. We need more marketing materials,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,43,8164,b,East,10311,2004-10-16,2004-10-23,2004-10-20,Shipped,Difficult to negotiate with customer. We need more marketing materials,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,32,8990,b,East,10311,2004-10-16,2004-10-23,2004-10-20,Shipped,Difficult to negotiate with customer. We need more marketing materials,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,41,6553,c,West,10311,2004-10-16,2004-10-23,2004-10-20,Shipped,Difficult to negotiate with customer. We need more marketing materials,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_4933,1957 Ford Thunderbird,Classic Cars,25,3209,b,East,10311,2004-10-16,2004-10-23,2004-10-20,Shipped,Difficult to negotiate with customer. We need more marketing materials,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,26,1005,b,East,10311,2004-10-16,2004-10-23,2004-10-20,Shipped,Difficult to negotiate with customer. We need more marketing materials,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,45,8197,b,East,10311,2004-10-16,2004-10-23,2004-10-20,Shipped,Difficult to negotiate with customer. We need more marketing materials,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_2766,1949 Jaguar XK 120,Classic Cars,28,2350,b,East,10311,2004-10-16,2004-10-23,2004-10-20,Shipped,Difficult to negotiate with customer. We need more marketing materials,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_2887,1952 Citroen-15CV,Classic Cars,43,1452,b,East,10311,2004-10-16,2004-10-23,2004-10-20,Shipped,Difficult to negotiate with customer. We need more marketing materials,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,25,4695,b,East,10311,2004-10-16,2004-10-23,2004-10-20,Shipped,Difficult to negotiate with customer. We need more marketing materials,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_3432,2002 Chevy Corvette,Classic Cars,46,9446,b,East,10311,2004-10-16,2004-10-23,2004-10-20,Shipped,Difficult to negotiate with customer. We need more marketing materials,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
124,Mini Gifts Distributors Ltd.,S10_1949,1952 Alpine Renault 1300,Classic Cars,48,7305,b,East,10312,2004-10-21,2004-10-27,2004-10-23,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,32,2613,d,South,10312,2004-10-21,2004-10-27,2004-10-23,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_1342,1937 Lincoln Berline,Vintage Cars,43,8693,c,West,10312,2004-10-21,2004-10-27,2004-10-23,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,25,8635,c,West,10312,2004-10-21,2004-10-27,2004-10-23,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_1749,1917 Grand Touring Sedan,Vintage Cars,48,2724,c,West,10312,2004-10-21,2004-10-27,2004-10-23,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_2248,1911 Ford Town Car,Vintage Cars,30,540,c,West,10312,2004-10-21,2004-10-27,2004-10-23,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,31,9354,c,West,10312,2004-10-21,2004-10-27,2004-10-23,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,25,548,c,West,10312,2004-10-21,2004-10-27,2004-10-23,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_2949,1913 Ford Model T Speedster,Vintage Cars,37,4189,c,West,10312,2004-10-21,2004-10-27,2004-10-23,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_2957,1934 Ford V8 Coupe,Vintage Cars,35,5649,c,West,10312,2004-10-21,2004-10-27,2004-10-23,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,38,5992,c,West,10312,2004-10-21,2004-10-27,2004-10-23,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_3320,1917 Maxwell Touring Car,Vintage Cars,33,7913,c,West,10312,2004-10-21,2004-10-27,2004-10-23,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_4668,1939 Cadillac Limousine,Vintage Cars,39,6645,c,West,10312,2004-10-21,2004-10-27,2004-10-23,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,39,7332,c,West,10312,2004-10-21,2004-10-27,2004-10-23,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,23,2847,c,West,10312,2004-10-21,2004-10-27,2004-10-23,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,31,2081,c,West,10312,2004-10-21,2004-10-27,2004-10-23,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S24_4258,1936 Chrysler Airflow,Vintage Cars,44,4710,c,West,10312,2004-10-21,2004-10-27,2004-10-23,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
202,Canadian Gift Exchange Network,S10_4962,1962 LanciaA Delta 16V,Classic Cars,40,6791,b,East,10313,2004-10-22,2004-10-28,2004-10-25,Shipped,Customer requested that FedEx Ground is used for this shipping,202,Tamuri,Yoshi ,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada
202,Canadian Gift Exchange Network,S12_1666,1958 Setra Bus,Trucks and Buses,21,1579,d,South,10313,2004-10-22,2004-10-28,2004-10-25,Shipped,Customer requested that FedEx Ground is used for this shipping,202,Tamuri,Yoshi ,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada
202,Canadian Gift Exchange Network,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,29,8258,d,South,10313,2004-10-22,2004-10-28,2004-10-25,Shipped,Customer requested that FedEx Ground is used for this shipping,202,Tamuri,Yoshi ,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada
202,Canadian Gift Exchange Network,S18_2432,1926 Ford Fire Engine,Trucks and Buses,34,2018,d,South,10313,2004-10-22,2004-10-28,2004-10-25,Shipped,Customer requested that FedEx Ground is used for this shipping,202,Tamuri,Yoshi ,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada
202,Canadian Gift Exchange Network,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,25,8347,b,East,10313,2004-10-22,2004-10-28,2004-10-25,Shipped,Customer requested that FedEx Ground is used for this shipping,202,Tamuri,Yoshi ,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada
